,Unnamed: 0,da0_area_max,da0_area_min,da0_slope_max,da0_slope_min,da0_peak_max,da0_peak_min,da1_area_max,da1_area_min,da1_slope_max,da1_slope_min,da1_peak_max,da1_peak_min,da2_area_max,da2_area_min,da2_slope_max,da2_slope_min,da2_peak_max,da2_peak_min,da3_area_max,da3_area_min,da3_slope_max,da3_slope_min,da3_peak_max,da3_peak_min,da4_area_max,da4_area_min,da4_slope_max,da4_slope_min,da4_peak_max,da4_peak_min,da5_area_max,da5_area_min,da5_slope_max,da5_slope_min,da5_peak_max,da5_peak_min,da6_area_max,da6_area_min,da6_slope_max,da6_slope_min,da6_peak_max,da6_peak_min,da7_area_max,da7_area_min,da7_slope_max,da7_slope_min,da7_peak_max,da7_peak_min,da8_area_max,da8_area_min,da8_slope_max,da8_slope_min,da8_peak_max,da8_peak_min,da9_area_max,da9_area_min,da9_slope_max,da9_slope_min,da9_peak_max,da9_peak_min,da10_area_max,da10_area_min,da10_slope_max,da10_slope_min,da10_peak_max,da10_peak_min,da11_area_max,da11_area_min,da11_slope_max,da11_slope_min,da11_peak_max,da11_peak_min,target
3298,3298,0.205375547,-3.204521333,0.073169206,-0.058858918,0.400500294,-0.122720553,1.118026964,-1.694055033,0.096860808,-0.054958726,0.289799785,-0.195407396,0.944091634,-1.109421817,0.073016133,-0.048789673,0.231508407,-0.161114142,0.331294393,-1.675609117,0.093023805,-0.092325985,0.369970325,-0.039266252,0.195680114,-0.183818992,0.090945199,-0.030300387,0.2035013,-0.113685368,0.907979239,-1.354314792,0.085539732,-0.051887625,0.26299301,-0.172350423,0.332617636,-1.178417663,0.043423968,-0.033349682,0.304895061,0.0,0.881306029,-1.090316757,0.016766131,-0.044502884,0.124329893,-0.283145201,2.2122062,-0.958311055,0.025276299,-0.030917267,0.397073413,-0.079268898,2.157337105,-2.928565986,0.023293196,-0.06050713,0.279891594,-0.494849748,0.749295479,-1.176711192,0.039012656,-0.112467506,0.525155795,-0.180476456,2.215046851,-1.144241435,0.017004988,-0.039693791,0.557046515,-0.0127839,0
1972,1972,0.700652785,-0.150130687,0.026504718,-0.010704272,0.119959423,-0.038738393,0.208963296,-0.155453991,0.084265803,-0.067388314,0.32346149,0.0,0.28190725,-0.29449743,0.056320175,-0.079869724,0.144478942,-0.087586523,0.567608561,-0.303057673,0.063663993,0.0,0.092593728,-0.295938112,0.332909725,-0.112747156,0.010282102,-0.023317316,0.023191944,-0.065391683,0.191681189,-0.144520133,0.076248265,-0.074767889,0.237768328,0.0,0.550735437,-0.109068383,0.081841136,-0.006495993,0.241138873,-0.246710624,0.922132739,-0.083841995,0.011340379,-0.006231229,0.123833476,-0.017262381,0.743953268,-0.132304601,0.016530701,-0.007257863,0.122072929,-0.016385404,0.378679868,-0.374951541,0.016570377,-0.012720231,0.086552681,-0.035715909,3.643666982,-1.019726429,0.071594891,-0.067397129,0.512911846,-0.181094034,1.013701687,-1.074715472,0.059748661,-0.063078571,0.315175593,-0.045240992,0
1568,1568,0.0,-4.328498864,0.026824442,-0.03023919,0.335481061,-0.272639057,1.042383042,-2.447197209,0.032848216,-0.021500924,0.425880537,-0.102173973,0.158435523,-0.392525657,0.021810655,-0.08693813,0.0,-0.268335236,2.724703892,-2.102082353,0.026746493,-0.023535752,0.566814335,-0.140895345,1.415648262,-2.864091189,0.015104148,-0.058943321,0.323811493,-0.322377408,0.934323107,-2.467401896,0.058505361,-0.016713431,0.423130326,-0.056894117,1.220910939,-2.441821878,0.01234587,-0.023695163,0.333604078,-0.212326091,1.060130099,-2.061749078,0.04216766,-0.022956774,0.425415612,-0.115243037,1.522228772,-1.681787842,0.049719347,-0.016138412,0.357358061,-0.108076802,2.912290034,-0.772657279,0.094996514,-0.083189723,0.297816154,-0.467009408,1.800335755,-0.247198736,0.008600475,-0.013919626,0.246205774,-0.037818886,2.277645816,-0.784559384,0.019192097,-0.082918396,0.461078715,-0.249657422,0
407,407,0.85073631,-0.592351361,0.000741804,-0.014586711,0.24923166,0.0,0.877133579,-0.735832354,0.008355592,-0.016290436,0.198658416,-0.044785737,0.559399583,-1.705524685,0.022417357,-0.027803774,0.219508131,-0.135235406,4.013250716,-0.221954448,0.000639613,-0.031106903,0.537456025,-0.057051251,0.257297333,-0.650851815,0.005885654,-0.02025178,0.237165742,0.0,0.846988666,-0.38097495,0.001999778,-0.029832931,0.207245564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.359706071,-0.189525731,0.027488016,-0.138014855,0.75772118,-0.09941572,4.375585324,-0.18665276,0.026766034,-0.137980629,0.758363515,-0.097757287,4.414920631,-0.149707746,0.026632864,-0.137974079,0.758524463,-0.097410893,0.0,0.0,0.0,0.0,0.0,0.0,0.201461719,-0.150531333,0.026763359,-0.077530623,0.090143134,-0.0977545,0
2988,2988,0.324410104,-0.153580905,0.01722932,-0.035886103,0.096917053,-0.105515764,1.891286902,-0.431500269,0.072918892,-0.223109866,0.263303642,-0.224686188,0.195553924,-0.412364687,0.019954906,-0.052141611,0.107584672,-0.139623804,1.555146708,-0.29773045,0.010650749,-0.040277358,0.278087351,-0.071147775,0.248318448,-0.269259749,0.020590965,-0.048414479,0.117932736,-0.127367205,0.110861641,-0.755851401,0.08770706,-0.199829401,0.229215799,-0.097520449,0.0,-3.114151198,0.020757053,-0.080335667,0.196981817,-0.361854546,0.802789473,-1.605578945,0.007282537,-0.038775457,0.141615791,-0.247455092,2.847240527,-1.201785167,0.046845127,-0.149133811,0.474420602,-0.193454119,0.37273528,-0.526455428,0.015563658,-0.025359947,0.039380808,-0.150264739,1.003468754,-0.302033666,0.022932434,-0.024964667,0.102924101,-0.09989408,0.273886822,-0.397221288,0.016250449,-0.029036308,0.00814499,-0.152992,0
1349,1349,0.106606592,-0.474199362,0.032794964,-0.011513904,0.087430028,-0.087497922,0.648641158,-0.711624272,0.080924621,-0.030855385,0.212308484,-0.120121491,1.138677673,-1.943504008,0.057275059,-0.096831211,0.522795861,-0.128497956,0.516417365,-0.307043875,0.062826943,-0.026894392,0.0,-0.455428699,2.418244926,-1.461309941,0.059315526,-0.022921997,0.321464019,-0.231132571,2.004115066,-0.526529343,0.076353539,-0.0988092,0.38340832,-0.104731751,0.255870566,-0.542531238,0.044404147,-0.003600553,0.026942612,-0.258222189,0.273659733,-0.620821884,0.018071528,-0.014115623,0.098423267,-0.04283084,1.168108557,-1.350866135,0.026382034,-0.011586033,0.23424006,-0.120592702,0.396747428,-0.438345298,0.022019005,-0.014844862,0.064930492,-0.076959526,0.042738195,-0.687137267,0.068358204,-0.03878839,0.207729773,-0.058568666,0.387527676,-0.128556541,0.06592299,-0.053082841,0.111686061,-0.108005375,0
2543,2543,0.103482298,-2.645393425,0.108762919,-0.041402455,0.522615872,-0.041202491,0.186347947,-0.175731296,0.075668568,-0.065126136,0.177363715,-0.015437239,0.159541068,-0.153478083,0.041955912,-0.076369948,0.091236293,-0.084754812,0.607580391,-0.16548061,0.04132339,0.0,0.030735733,-0.267478773,0.118994993,-0.14442695,0.002537378,-0.018819225,0.055415796,-0.039676126,0.166109116,-0.197843755,0.056977715,-0.068679345,0.132678337,-0.042363396,0.85444852,-0.542278782,0.111311706,-0.003750774,0.221348186,-0.418454897,0.290297884,-0.5248169,0.015506164,-0.00664835,0.080956704,-0.082423833,1.861699867,-2.184280966,0.119588928,-0.112192058,0.558498746,-0.080482941,0.554395398,-0.191534533,0.045609293,-0.087882399,0.210886481,-0.048609538,0.179869779,-0.172295015,0.032703548,-0.092320483,0.046060781,-0.173691985,0.264834291,-0.355794763,0.022632955,-0.08251196,0.028177254,-0.233756748,0
3007,3007,0.820783889,-0.212414201,0.007343479,-0.010625648,0.125084686,-0.03160829,1.948255492,0.0,0.0,-0.010395734,0.26300144,0.0,1.721112379,0.0,0.0,-0.058126,0.405600148,0.0,4.932196929,-2.457796632,0.043031866,-0.010074305,0.623316345,-0.431202749,0.56375249,-1.933727932,0.020027943,-0.00198646,0.077172949,-0.294938341,1.981243869,-0.921887203,0.02498217,-0.036665516,0.34089124,-0.187851842,0.567710946,-2.667871699,0.03845114,-0.012730226,0.047890654,-0.466065432,0.236102476,-3.141287692,0.038732293,-0.014523664,0.091359751,-0.456093668,0.067432946,-2.778275378,0.041601171,-0.010254211,0.061871032,-0.425498525,0.412370133,-2.304715689,0.033243292,-0.014993496,0.13673586,-0.343631665,1.226026564,-1.161620879,0.022120627,-0.013172971,0.177704683,-0.20301472,0.562074324,-2.825583156,0.036820687,-0.013263701,0.164396632,-0.384092816,0
374,374,0.352031131,-2.222657639,0.032046473,-0.055722422,0.128167054,-0.337201808,0.578988045,-0.896785133,0.070868912,-0.012675598,0.12210895,-0.290267236,1.067751766,-0.541862316,0.03928394,-0.066938788,0.52824718,0.0,0.34251645,-0.819951855,0.065304882,-0.011693707,0.160281951,-0.270280011,1.089250347,-1.088533699,0.087439571,-0.0230781,0.203293059,-0.35053869,0.254296478,-1.474061464,0.071535999,-0.017576432,0.11754168,-0.329911625,0.600504576,-1.695063208,0.027336521,-0.084998037,0.217424382,-0.32117302,0.754209898,-1.030104993,0.023505935,-0.015752441,0.200760948,-0.049671626,1.030927284,-1.845817033,0.045943021,-0.087914012,0.384830688,-0.184541526,0.863867357,-0.85183241,0.066962149,-0.073102224,0.087860131,-0.280870844,0.747260507,-2.884930589,0.04419502,-0.004574803,0.102600488,-0.462731227,0.48135357,-0.272089699,0.016946812,-0.004517699,0.154981006,0.0,0
511,511,1.029091415,-0.074888005,0.12632615,-0.061060085,0.215523991,-0.11194571,3.324949366,-2.423024369,0.111976856,-0.054327976,0.497086289,-0.244388154,1.746740984,-0.373119169,0.044273873,-0.003840898,0.077566723,-0.3179326,1.103789059,-0.128306022,0.074941859,-0.064683277,0.050989521,-0.296651243,1.268396651,-0.804937107,0.072621842,-0.117039307,0.381208172,-0.183083745,1.579054298,-3.158108596,0.057388999,-0.064376881,0.3001398,-0.371545382,2.401237618,-2.336654678,0.011913692,-0.051147673,0.583628844,-0.188784899,0.603388447,-3.894332671,0.038282523,-0.045465781,0.493439673,-0.24955538,0.374485236,-1.646856289,0.037706313,-0.050617306,0.13917279,-0.254663958,0.980705875,-0.708854403,0.103213097,-0.08175397,0.278911514,-0.104273473,0.241915226,-5.8332698,0.014602592,-0.050711248,0.724380299,-0.05527412,1.289113906,-2.58431719,0.046380014,-0.055051479,0.583328222,-0.025094062,0
3597,3597,0.143608687,-0.258575214,0.008529289,-0.006061965,0.025807977,-0.049624902,0.244418708,-0.068016183,0.045356277,-0.011295569,0.086852446,-0.107518173,0.177622555,-0.162337847,0.078622928,-0.042530439,0.072023962,-0.200679544,0.258731899,0.0,0.018947186,0.0,0.038624716,-0.082955897,0.086136214,-0.463214644,0.006269872,-0.016920165,0.027737258,-0.067584346,0.001103502,-0.198850832,0.063995922,-0.021849665,0.081479701,-0.136614155,1.809980796,-2.840155416,0.053719695,-0.104668161,0.543088087,-0.314345707,1.655162628,-0.086759977,0.062028071,-0.065134644,0.155764161,-0.222079373,2.068267557,-0.285336655,0.07266885,-0.04931811,0.173172987,-0.221836167,5.936550872,0.0,0.039957691,-0.06074126,0.422564307,-0.404679713,0.662613811,-0.131191592,0.083484923,-0.043522133,0.171221054,-0.152436997,1.11e-16,-2.238903656,0.041992647,-0.0012516,0.228506545,-0.243477457,1
3788,3788,1.617040081,-0.441696407,0.05983372,0.0,0.304431231,-0.26292552,0.867747343,-0.098808202,0.036256821,-0.03143736,0.053511604,-0.151286697,0.514914594,-0.100303072,0.026953652,-0.031659249,0.001976404,-0.163981955,1.17362564,-0.220792632,0.045268442,-0.004804248,0.099713662,-0.241500429,2.964696443,-1.581104588,0.015095512,-0.062414623,0.465934878,-0.173985691,0.750242738,-0.098865726,0.035398115,-0.035198579,0.032710057,-0.167468317,1.08587795,-0.455939641,0.078363187,-0.006077698,0.270557729,-0.01686507,0.610208762,-0.427960809,0.08229854,0.0,0.347570673,-0.113104225,0.712099014,-1.463905532,0.084792291,-0.005999552,0.417692129,-0.048635003,0.506452873,-1.295085659,0.008207736,-0.005407595,0.197914268,-0.045235241,0.764063189,-0.738788456,0.011736731,-0.030332403,0.235263308,-0.051600981,2.110046663,-1.055023332,0.04950319,-0.028003448,0.400413246,-0.097892919,2
27,27,0.180918532,-0.177992322,0.010690546,-0.010317796,0.014959443,-0.053981841,0.132987112,-1.0339434,0.094128509,-0.063862017,0.286200005,-0.03622454,0.566140535,-0.206187886,0.026592137,-0.051599525,0.046019339,-0.145813638,0.117429388,-0.234858776,0.012885645,-0.010601343,0.015582728,-0.053987588,0.719463159,-0.122479088,0.0,-0.084504581,0.0,-0.4101717,0.116901946,-0.437440266,0.0515388,-0.057881011,0.127445274,-0.08045337,3.880969751,-2.017524979,0.025329998,-0.107655102,0.150476714,-0.705660953,0.17983977,-0.875231312,0.00830132,-0.003577694,0.132048161,-0.038523901,0.0,-2.993091056,0.044181627,-0.023902487,0.045708881,-0.494884705,4.370335333,-1.981437414,0.036185158,-0.057187995,0.501222361,-0.451076605,0.640063057,-0.469727544,0.021711485,-0.036146137,0.107342464,-0.042630599,0.85503158,-0.883776424,0.05905387,-0.059238838,0.174696994,-0.219464282,0
3383,3383,0.805295121,-0.446010497,0.065732539,-0.044193059,0.403703211,0.0,0.462467706,-0.68187473,0.082783295,-0.02838182,0.389155364,0.0,0.221428888,-2.652986369,0.107152089,-0.027663121,0.336213437,-0.058770336,1.554433484,-0.087612926,0.114353691,-0.051942494,0.263785413,-0.262005142,0.392611628,-0.580845288,0.049072121,-0.067133719,0.182775097,-0.085649202,0.631569845,-0.665597689,0.081577614,-0.038316353,0.402015668,0.0,0.107558124,-0.05050146,0.008862565,-0.008630806,0.019931495,-0.024510186,1.190475167,0.0,0.020175398,-0.012280425,0.160676632,-0.02288539,0.989022096,-0.11311892,0.023009577,-0.012235904,0.11162286,-0.065147342,1.659165706,-0.480580883,0.025485185,-0.012967045,0.121755228,-0.181183684,0.40739517,-0.085460032,0.019560846,-0.016095746,0.013951993,-0.086170417,0.084180367,-0.333692202,0.074770158,-0.03184215,0.323252925,0.0,0
639,639,1.2651187,-0.167048725,0.092237345,-0.040130744,0.088080016,-0.196953506,1.492446192,-0.048496649,0.092955719,-0.036587175,0.471533164,0.0,0.837543281,-0.327677309,0.058994677,-0.056114292,0.180841967,-0.086461053,0.221700811,-0.059602448,0.092227517,0.0,0.186558587,-0.403787438,0.892542092,-0.247554688,0.035799884,-0.070702657,0.096376185,-0.200621949,1.010448635,-0.187876031,0.067296559,-0.045356427,0.306512361,-0.027216667,1.253701091,-0.574158285,0.043906202,-0.007199508,0.276770751,-0.085858355,0.263978795,-0.337643891,0.041330218,-0.077610669,0.0,-0.379525939,0.646785429,-0.022799104,0.049076046,-0.008512891,0.056746866,-0.116431241,1.413752977,-0.231977362,0.141647595,-0.041507323,0.097603756,-0.221651952,0.813015321,-0.542882923,0.121074274,-0.06911986,0.372495517,-0.086320242,1.590516255,0.0,0.104211419,-0.062902492,0.394090073,-0.048401431,0
820,820,1.755544723,-0.685594146,0.06505661,-0.071957918,0.245797239,-0.099893406,0.202529411,-0.270794342,0.00942534,-0.015801879,0.076524635,-0.016324981,0.115174119,-2.599333529,0.027417374,-0.043165403,0.069325614,-0.336366211,0.602567175,-0.388697693,0.010726243,-0.016164433,0.143167632,-0.027017523,1.254360987,-2.069593701,0.026381731,-0.082314429,0.083403128,-0.436125075,0.168952414,-2.273710415,0.017067418,-0.036863183,0.072171822,-0.293419252,0.171868239,-3.595761475,0.054416062,-0.060228527,0.097781015,-0.479811343,0.814627936,-1.110200248,0.035627691,-0.041904403,0.077684138,-0.219527558,0.292120446,-0.931639052,0.022713188,-0.027783985,0.075637196,-0.120198036,0.110616915,-0.289100458,0.010104948,-0.008261737,0.038633434,-0.043115106,1.593627937,-0.167734346,0.008380101,-0.022257918,0.22683563,-0.032464267,1.420835382,-0.255579794,0.008668193,-0.028858496,0.2062582,-0.043809159,0
1902,1902,0.564187522,-0.266196955,0.105570039,-0.004448205,0.629226038,0.0,0.37326813,-0.129022658,0.033610364,-0.005692144,0.055364666,-0.088874147,0.470663868,-0.084173423,0.029385613,-0.006608181,0.071685247,-0.06198288,0.086335462,-4.626274766,0.113350781,-0.031393682,0.190557502,-0.756173487,0.13273478,-0.939817645,0.011694495,-0.126104553,0.093067051,-0.353086675,0.464723968,-0.144236679,0.032457975,-0.004596858,0.065163081,-0.096641335,0.462712015,-0.01895049,0.013798317,-0.020336424,0.089681077,-0.007658708,0.161428628,-0.088592925,0.022943113,-0.008959115,0.076346986,-0.023534697,0.327800535,-0.101056097,0.028630956,-0.009687161,0.056512574,-0.058257702,0.451598528,-0.122085653,0.026944926,-0.008665336,0.079339619,-0.051869705,0.176694205,-0.281540355,0.108481625,-0.047315614,0.442046929,0.0,0.688812221,-0.00698495,0.102148098,-0.01659324,0.506845797,0.0,0
435,435,0.214141523,-0.22162914,0.110298449,-0.110286472,0.274741806,0.0,0.327922531,-0.184271006,0.083539158,-0.073120019,0.334396579,0.0,1.160837029,-0.236143544,0.034882091,-0.072842686,0.224964281,-0.047854653,0.115804144,-0.203806368,0.04313715,0.0,0.0,-0.285414861,0.237928404,-0.442979987,0.119516097,-0.120328788,0.275977488,-0.105305092,0.192244444,-0.102825047,0.077353512,-0.068060164,0.310502098,0.0,1.166339789,-0.414588942,0.027712455,-0.045884353,0.0,-0.294999538,3.26857412,-0.077010264,0.087632388,-0.077387325,0.49843364,-0.034125788,2.258347582,-0.091159604,0.094771038,-0.051756623,0.347361719,-0.028190889,0.10321558,-0.252275068,0.086297617,-0.06075745,0.290730762,0.0,0.253395384,-0.077157756,0.049963041,-0.064370116,0.163624606,0.0,0.021105386,-0.341356356,0.024205626,-0.043765765,0.120885686,0.0,0
510,510,0.157164258,-0.111955339,0.01609915,-0.004914496,0.030445468,-0.051715901,0.250283279,-0.21164554,0.016617573,-0.002691879,0.035222877,-0.082825697,0.623689388,-0.569456025,0.075628995,-0.095487663,0.016176418,-0.240725175,1.724761188,-0.401113201,0.069566744,-0.076536637,0.0,-0.55402285,0.45487873,-0.181906313,0.02332517,-0.007196403,0.040382636,-0.086284669,0.24262254,-0.28126257,0.020049083,-0.007468619,0.031829253,-0.098403105,0.86504328,-0.255297267,0.029445563,-0.068791512,0.060414925,-0.241415415,0.210103745,-0.223304906,0.013175384,-0.000625191,0.05481518,-0.052916736,1.17997118,-1.692914384,0.0382268,-0.056873439,0.006771275,-0.492800228,0.277383187,-0.080724776,0.013288023,-0.006564959,0.054055087,-0.035659455,0.25138532,-0.171335935,0.01651206,-0.009167099,0.060472005,-0.027889912,0.770599681,-0.337603591,0.011659399,-0.005067507,0.075672468,-0.084065669,0
366,366,0.074269445,-0.334785983,0.024600197,-0.005724995,0.067994481,-0.040951863,0.205237822,-0.267460851,0.08130178,-0.104862317,0.027031333,-0.237092346,2.398541593,-0.622584984,0.050205606,-0.099188622,0.237113917,-0.33984519,0.097245454,-0.340240852,0.041246892,-0.024301985,0.0,-0.275894884,0.109120609,-0.147134688,0.018476003,-0.003775565,0.001819194,-0.067395935,2.035061807,-0.230553227,0.072788249,-0.112074759,0.260766879,-0.249360091,1.038085822,-0.354372606,0.010994646,-0.039797546,0.194702674,-0.084970327,0.06089684,-0.086098364,0.012409784,-0.006839177,0.031844078,-0.019999512,0.345896632,-0.476183477,0.013994783,-0.008619463,0.125413778,-0.00462597,0.569368669,-1.371949165,0.166592918,-0.099121004,0.165042728,-0.294271468,0.629444907,-1.144401227,0.054600353,-0.052981545,0.240685926,-0.110577807,0.289063226,-0.578126451,0.05352879,-0.033076755,0.214902767,-0.053244614,0
862,862,1.119894804,-0.223961358,0.017471181,-0.016197221,0.151198444,-0.045672232,0.859308934,-2.117978986,0.053385599,-0.014567564,0.405351767,-0.059004698,0.042418601,-2.13111974,0.031384243,-0.017332847,0.142455351,-0.180317391,0.361398029,-2.26779182,0.021007889,-0.060728747,0.046333125,-0.416253897,0.058200578,-2.14359736,0.032854608,-0.027769823,0.078567418,-0.248430479,0.250046853,-2.038264909,0.042385903,-0.024964465,0.270529289,-0.102396172,1.788753403,-2.640554738,0.033500819,-0.059053496,0.227341107,-0.353862915,0.514511662,-0.291911954,0.02087473,-0.007167279,0.106249401,-0.014572546,0.395672104,-0.938720139,0.069595168,-0.080951178,0.0,-0.391209518,1.1974901,-0.487215768,0.024744332,-0.04980585,0.230053928,-0.119354358,0.306629856,-1.79680123,0.045438136,-0.093086109,0.31360436,-0.053302198,0.394967077,-0.440644734,0.074147961,-0.016515884,0.391013405,0.0,0
1015,1015,0.256580314,-0.208513423,0.055625033,-0.01136731,0.050215229,-0.137305621,0.274120206,-0.015720809,0.035176361,-0.03305906,0.0,-0.161659049,0.426333058,-0.408838441,0.028747243,-0.046037614,0.0,-0.30222186,0.282004058,-0.028485497,0.046717241,-0.027231583,0.0,-0.134028689,0.990093795,-0.417006658,0.040498677,-0.067508674,0.0,-0.459538978,0.196341052,-0.343636317,0.030433019,-0.039537608,0.0,-0.23582328,0.293589005,-0.292800665,0.015215177,-0.029307095,0.0,-0.241989517,0.792408423,-0.415694789,0.042976585,-0.064028298,0.0,-0.449516644,0.212217438,-0.836673133,0.061479955,-0.021229403,0.173695335,-0.126660269,0.233148375,-0.077913961,0.010793784,-0.006169497,0.03923434,-0.01561454,0.718910961,-0.541503142,0.02383836,-0.019548846,0.101089616,-0.089187941,0.208101286,-0.123877851,0.03611925,-0.041511903,0.0,-0.135818854,0
3372,3372,0.373310062,-0.264680247,0.011991017,-0.016013802,0.089355621,-0.03767415,0.998112296,-0.908480672,0.074276598,-0.089324113,0.275562382,-0.230864023,2.558530631,-0.130259442,0.067050668,-0.077749223,0.400854706,-0.155780288,2.704222932,-0.301097466,0.038770896,-0.099460971,0.415497234,-0.089842007,2.189623202,-1.644241285,0.040296181,-0.096898289,0.416698501,-0.26196045,2.289299073,-0.19340398,0.105136753,-0.081452069,0.386634025,-0.198819303,0.46527338,-0.219381584,0.002363497,-0.003191383,0.088166984,-0.007834146,0.876422493,-0.14954341,0.006289952,-0.048793285,0.230812772,-0.039713997,0.568165727,-0.251941987,0.005198845,-0.010334952,0.096293697,-0.029333964,0.544076384,-0.146930017,0.013492063,-0.01241521,0.102550257,0.0,1.011917115,-1.168508521,0.030587817,-0.015361119,0.146147691,-0.197019337,0.641036521,-0.314177295,0.066795852,-0.085127998,0.084457073,-0.216050291,0
1449,1449,0.550090964,-0.357219944,0.012199991,-0.020103931,0.053696938,-0.09180947,2.22e-16,-2.653632731,0.012899784,-0.0360892,0.236370703,-0.219200044,0.795261776,-3.017313891,0.006761106,-0.036685549,0.281270071,-0.334914756,0.524153339,-0.859039023,0.016862624,-0.035497942,0.188745373,-0.096288117,0.560632409,-0.567046521,0.01369471,-0.034260981,0.248046032,-0.033526153,0.935817778,-2.197035152,0.009240696,-0.036629117,0.265130307,-0.260469709,0.794767038,-2.222255605,0.006614987,-0.035212519,0.367556056,-0.048116901,2.72296098,-1.36148049,0.038078136,-0.058234588,0.45743398,-0.183631071,0.501767613,-1.003535226,0.006875243,-0.03070125,0.086548459,-0.159527085,2.473572752,-1.542923592,0.082588796,-0.069201146,0.393242707,-0.216221011,2.528572327,-0.35710709,0.065766191,-0.037807285,0.272464819,-0.185760045,2.229932606,-0.618239157,0.008108842,-0.0262678,0.181449352,-0.249123766,0
